TestName,TestActions,Disable,Input,Output,Timeout,Retries,AdditionalParameters,ExitEarly,SetPoison,Commands,FA,Condition,Notes
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVBUS_PROT"",""netname"":""PPVBUS_PROT""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVCC_HIGH"",""netname"":""PPVCC_HIGH""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVCC_MAIN_LCD_SW"",""netname"":""PPVCC_MAIN_LCD_SW""}",,,,,,
,Tech:diags,,(default_val),,,,"{""subsubtestname"": ""Set_0x1932_to_Default_DEBUG""}",,,i2c -z 2 -v 0x07 0x75 0x1932,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"",""delay"":""100"",""record"":""NO""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""Check_Default_0x1932_DEBUG_1"",""pattern"": ""Data:%s*(0x%x*)"",""attribute"": ""Check_Default_0x1932_DEBUG_1"",""record"":""NO""}",,,i2c -z 2 -d 0x07 0x75 0x1932 1,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP0V72_S2_VDDLOW"",""netname"":""PP0V72_S2_VDDLOW""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP0V88_NAND"",""netname"":""PP0V88_NAND""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP0V88_S1"",""netname"":""PP0V88_S1""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP0V8_S1_SOC_FIXED"",""netname"":""PP0V8_S1_SOC_FIXED""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP1V06_S2"",""netname"":""PP1V06_S2""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP1V2_IO"",""netname"":""PP1V2_IO""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP1V2_NAND"",""netname"":""PP1V2_NAND""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP1V2_S2_CIO"",""netname"":""PP1V2_S2_CIO""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP1V2_MOLY_FLEX_VDDIO_CONN"",""netname"":""PP1V2_MOLY_FLEX_VDDIO_CONN""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP1V25_S2"",""netname"":""PP1V25_S2""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP1V2_SOC_LN"",""netname"":""PP1V2_SOC_LN""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP3V0_S2_LAT_SWITCH_CONN"",""netname"":""PP3V0_S2_LAT_SWITCH_CONN""}",,,,,mlb_type==MLB_B,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP3V0_S2_UAT_C4_CONN"",""netname"":""PP3V0_S2_UAT_C4_CONN""}",,,,,mlb_type==MLB_B,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP1V8_PHOS_FILT"",""netname"":""PP1V8_PHOS_FILT""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP1V8_S2_KOBOL_A_FILT"",""netname"":""PP1V8_S2_KOBOL_A_FILT""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""Enable_PP1V8_LDCM"",""record"":""NO""}",,,pmuset --ldo 2 --on,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP1V8_LDCM"",""netname"":""PP1V8_LDCM""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""Disable_PP1V8_LDCM"",""record"":""NO""}",,,pmuset --ldo 2 --off,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP1V8_MOLY_FLEX_AVDD_CONN"",""netname"":""PP1V8_MOLY_FLEX_AVDD_CONN""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP1V8_SERA_ALWAYS"",""netname"":""PP1V8_SERA_ALWAYS""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP1V8_SIMETRA_ALWAYS"",""netname"":""PP1V8_SIMETRA_ALWAYS""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP1V8_SW1_IO"",""netname"":""PP1V8_SW1_IO""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP2V63_NAND"",""netname"":""PP2V63_NAND""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP2V63_NAND_DISCH_QD"",""netname"":""PP2V63_NAND_DISCH_QD""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""P3V3_ROM"",""netname"":""P3V3_ROM""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP3V0_ALS"",""netname"":""PP3V0_ALS""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP3V0_ALS_C4_CONN"",""netname"":""PP3V0_ALS_C4_CONN""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP3V3_BSB_S0_SVR"",""netname"":""PP3V3_BSB_S0_SVR""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP3V3_S2_ACE_PARROT"",""netname"":""PP3V3_S2_ACE_PARROT""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP3V3_BSB"",""netname"":""PP3V3_BSB""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVDD_CPU"",""netname"":""PPVDD_CPU""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVDD_CPU_SRAM"",""netname"":""PPVDD_CPU_SRAM""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVDD_ECPU"",""netname"":""PPVDD_ECPU""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""Set_PPVDD_GPU_State0"",""record"":""NO""}",,,"soc --set ""perfstate gpu 0""",,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVDD_GPU_MG001"",""netname"":""PPVDD_GPU""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""Set_PPVDD_GPU_State1"",""record"":""NO""}",,,"soc --set ""perfstate gpu 1""",,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVDD_GPU_MG002"",""netname"":""PPVDD_GPU""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""Set_PPVDD_GPU_State2"",""record"":""NO""}",,,"soc --set ""perfstate gpu 2""",,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVDD_GPU_MG003"",""netname"":""PPVDD_GPU""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""Set_PPVDD_GPU_State3"",""record"":""NO""}",,,"soc --set ""perfstate gpu 3""",,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVDD_GPU_MG004"",""netname"":""PPVDD_GPU""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""Set_PPVDD_GPU_State4"",""record"":""NO""}",,,"soc --set ""perfstate gpu 4""",,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVDD_GPU_MG005"",""netname"":""PPVDD_GPU""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""Set_PPVDD_GPU_State5"",""record"":""NO""}",,,"soc --set ""perfstate gpu 5""",,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVDD_GPU_MG006"",""netname"":""PPVDD_GPU""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""Set_PPVDD_GPU_State6"",""record"":""NO""}",,,"soc --set ""perfstate gpu 6""",,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVDD_GPU_MG007"",""netname"":""PPVDD_GPU""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""Set_PPVDD_GPU_Default"",""record"":""NO""}",,,"soc --set ""perfstate gpu 0""",,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVDD_S1_DCS"",""netname"":""PPVDD_S1_DCS""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVDD_S1_DISP"",""netname"":""PPVDD_S1_DISP""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVDD_S1_QL"",""netname"":""PPVDD_S1_QL""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVDD_S1_SOC"",""netname"":""PPVDD_S1_SOC""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVDD_S1_SRAM"",""netname"":""PPVDD_S1_SRAM""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVDD_S2_CIO"",""netname"":""PPVDD_S2_CIO""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPBATT_VCC"",""netname"":""PPBATT_VCC""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPV_BST_AUDIO"",""netname"":""PPV_BST_AUDIO""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""MESA_ENABLE"",""netname"":""GPIO_MESA_TO_BOOST_ENABLE_CONN_1V8"",""state"":""TO_1V8""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP16V0_MESA_CONN"",""netname"":""PP16V0_MESA_CONN""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""MESA_DISABLE"",""netname"":""GPIO_MESA_TO_BOOST_ENABLE_CONN_1V8"",""state"":""DISCONNECT""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""Enable_PP1V8_S2_MESA"",""record"":""NO""}",,,pmuset --ldo 6 --on,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP1V8_S2_MESA"",""netname"":""PP1V8_S2_MESA""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""Disable_PP1V8_S2_MESA"",""record"":""NO""}",,,pmuset --ldo 6 --off,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""Enable_PP3V05_S2_MESA_CONN"",""record"":""NO""}",,,pmuset --ldo 17 --on,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP3V05_S2_MESA_CONN"",""netname"":""PP3V05_S2_MESA_CONN""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""Disable_PP3V05_S2_MESA_CONN"",""record"":""NO""}",,,pmuset --ldo 17 --off,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""CAM_Find"",""record"":""NO""}",,,camisp --find,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP2V90_FRONT_CAM"",""netname"":""PP2V90_FRONT_CAM""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP1V215_REAR_CAM"",""netname"":""PP1V215_REAR_CAM""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP1V215_FRONT_CAM"",""netname"":""PP1V215_FRONT_CAM""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP2V95_REAR_CAM"",""netname"":""PP2V95_REAR_CAM""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""CAM_Exit"",""record"":""NO""}",,,camisp --exit,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""TOUCH_ON"",""record"":""NO""}",,,touch --on,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP1V8_S2_TOUCH"",""netname"":""PP1V8_S2_TOUCH""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP3V3_S2_TOUCH"",""netname"":""PP3V3_S2_TOUCH""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP1V2_S2_TOUCH"",""netname"":""PP1V2_S2_TOUCH""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""TOUCH_SAFE_MODE"",""record"":""NO""}",,,touch --sel grape --set_param boot-safe-mode true,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""TOUCH_LOAD_FIRMWARE"",""record"":""NO""}",,,touch --load_firmware,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""TOUCH_FORCE_ACTIVE"",""record"":""NO""}",,,touch --set_report '0xF3 0x0A',,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP15V0_TOUCH_FILT"",""netname"":""PP15V0_TOUCH_FILT""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""TOUCH_A2T"",""record"":""NO""}",,,touch --set_report '0xBF 0x9D 0x91 0x09 0x00',,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_500MS"",""delay"":""500"",""record"":""NO""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP15V0_TOUCH_FILT_A2T"",""netname"":""PP15V0_TOUCH_FILT""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""TOUCH_T2A"",""record"":""NO""}",,,touch --set_report '0xBF 0x9D 0x81 0x09 0x00',,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP15V0_TOUCH_FILT_T2A"",""netname"":""PP15V0_TOUCH_FILT""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP2V8_LANAI_M_VDDANA"",""netname"":""PP2V8_LANAI_M_VDDANA""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PP2V8_LANAI_S_VDDANA"",""netname"":""PP2V8_LANAI_S_VDDANA""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""TOUCH_OFF"",""record"":""NO""}",,,touch --off,,,
SwitchOver_PPVBUS_ORION_5V_NoVBUS,Common:gpio_state,,,,,,"{""subsubtestname"":""B2A_ACC_PWR_PRESENT_L_L_Fix"",""netname"":""BELLATRIX_TO_ACE_ACC_PWR_PRESENT_L_3V3"",""reference"":""3300""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""B2A_ACC_PWR_PRESENT_L_L_Diags"",""pattern"": ""Read%s*0x72.-0000000%:%s*%w+%s*(%w+).-0000010%:"",""parametric"": ""yes"",""bit"": ""5""}",,,ace -r 0x72,,,
Switchover_PPVBUS_ORION_9V_NoVBUS,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""GPIO_3V3_ACE2ORION_ACC_PWR_EN_L_L"",""pattern"": ""Data:%s*(0x%x+)"",""parametric"": ""yes"",""bit"": ""6""}",,,i2c -d 2 0x13 0x17 1,,,
Switchover_PPVBUS_ORION_9V_VBUS5V,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""VDM_TO_Source"",""record"":""NO""}",,,vdm.change_low_hearder(region0),,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""Change_5V0_To_EXT"",""record"":""NO""}",,,vdm.change_tx_source_voltage(1*5000*3500*PP_5V_00),,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""Change_VDM_PDO_TO_1"",""record"":""NO""}",,,vdm.change_source_pdo_count(1),,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_200MS_2"",""delay"":""200"",""record"":""NO""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""PP5V0_TO_VDM_BOARD"",""netname"":""PP_5V0_VDM"",""state"":""CONNECT"",""record"":""NO""}",,,,,,
,Common:power_supply,,,,,,"{""subsubtestname"":""Set_LDO_PP_5V0_ON"",""powertype"":""PP5V0"",""record"":""NO""}",,,5000,FA_ResetAll,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""VBUS_DUT"",""netname"":""VDM_VBUS_TO_PPVBUS_USB_EMI"",""state"":""CONNECT"",""record"":""NO""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""VDM_CC1_TO_ACE_CC1"",""netname"":""VDM_CC1"",""state"":""TO_ACE_CC1"",""record"":""NO""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_2000MS"",""delay"":""2000"",""record"":""NO""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""ACE_ready"",""record"":""NO""}",,,"ace --pick usbc --4cc SRDY --txdata ""0x00"" --rxdata 0",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_500MS_1"",""delay"":""500"",""record"":""NO""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""PD_State_Check"",""record"":""NO""}",,,charge --brickid,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_2000MS_1"",""delay"":""2000"",""record"":""NO""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""Charge_limit_100mA5V"",""record"":""NO""}",,,charge --setma 100 --setmv 5000,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_200MS_3"",""delay"":""200"",""record"":""NO""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""VBUS_Confirm"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVBUS_PROT"",""netname"":""PPVBUS_PROT""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVBUS_ORION"",""netname"":""PPVBUS_ORION_CONN""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""PPVBUS_ORION_Dis_VBUS_5V"",""netname"":""PPVBUS_ORION_CONN"",""state"":""DISCONNECT"",""record"":""NO""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""PPVBUS_ORION_VBUS_ORion_Disconnect"",""netname"":""PPVBUS_ORION_CONN"",""unit"":""mV""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""PPVBUS_USB_PWR_Disconnect"",""netname"":""PPVBUS_USB_PWR"",""state"":""DISCONNECT"",""record"":""NO""}",,,,,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""Disable_OAB3_PULL_UP_2""}",,,orion.io_set(PULL_UP*0),,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""PPVBUS_ORION_Dis"",""netname"":""PPVBUS_ORION_CONN"",""state"":""DISCONNECT""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""ORION_COMM_CONN_Dis"",""netname"":""ORION_COMM_CONN"",""state"":""DISCONNECT""}",,,,,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""5V0_To_VDM_EXT"",""record"":""NO""}",,,vdm.change_tx_source_voltage(1*5000*3500*PP_HVE),,,
CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff,Common:relay_switch,,,,,,"{""subsubtestname"":""Disconnect_VBUS"",""netname"":""VBUS_OUTPUT_CTL"",""state"":""OFF"",""record"":""NO""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""CC_Disconn"",""netname"":""VDM_CC1"",""state"":""DISCONNECT"",""record"":""NO""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1500MS"",""delay"":""1500"",""record"":""NO""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""Measure"",""netname"":""BATT_CURRENT_BIG""}",,,,,,
CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""WiFi_Power_On"",""record"":""NO""}",,,wifi --on,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""Bluetooth_Power_On"",""record"":""NO""}",,,bluetooth --on,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""WiFi_Firmware_Load"",""record"":""NO""}",,,wifi --load_firmware,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""Bluetooth_Firmware_Load"",""record"":""NO""}",,,bluetooth --load_firmware,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"",""delay"":""100"",""record"":""NO""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""Measure"",""netname"":""BATT_CURRENT_BIG"",""record"":""NO""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"":""WiFi_Module_Revision"",""pattern"": ""module%-revision:%s*(.-)%sfirmware%-loaded"",""attribute"":""WiFi_Module_Revision"",""escape"":""yes""}",,,wifi --properties,,,
CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIOn_BTOff_BBOn,Common:dut_diagsParse,,,,,,"{""subsubtestname"":""WiFi_Host_Wake_Test"",""record"":""NO""}",,,wifi --test_host_wake,,,
CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOn,Common:dut_diagsParse,,,,,,"{""subsubtestname"":""Turn_on_BB"",""record"":""NO""}",,,baseband --on,,mlb_type==MLB_B,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"",""delay"":""100"",""record"":""NO""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""Measure"",""netname"":""BATT_CURRENT_BIG""}",,,,,mlb_type==MLB_B,
CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIOn_BTOff_BBOn_1,Common:dut_diagsParse,,,,,,"{""subsubtestname"":""Bluetooth_Off"",""record"":""NO""}",,,bluetooth --off,,,
CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOff_BBOn,Common:dut_diagsParse,,,,,,"{""subsubtestname"":""Wifi_Off"",""record"":""NO""}",,,wifi --off,,,
CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff_1,Common:dut_diagsParse,,,,,,"{""subsubtestname"":""Bluetooth_Off"",""record"":""NO""}",,,baseband --off,,mlb_type==MLB_B,
CurrentCheck_Battery_VBAT4V3_NoVBUS,Common:dut_diagsParse,,,,,,"{""subsubtestname"":""TOUCH_ON"",""record"":""NO""}",,,touch --on,,,
,Common:read_voltage,,,(Baseline_current),,,"{""subsubtestname"":""Baseline_BATT_CURRENT"",""netname"":""BATT_CURRENT_BIG""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""TOUCH_LOAD_FIRMWARE"",""record"":""NO""}",,,touch --load_firmware,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS_0"",""delay"":""1000"",""record"":""NO""}",,,,,,
,Common:read_voltage,,,(Batt_current_On),,,"{""subsubtestname"":""BATT_CURRENT"",""netname"":""BATT_CURRENT_BIG""}",,,,,,
,Tech:current_delta,,"(Baseline_current),(Batt_current_On)",,,,"{""subsubtestname"":""BATT_CURRENT_Delta"",""param1"":""Batt_current_Delta""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"":""Touch_OFF"",""record"":""NO""}",,,touch --off,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""Connected_PPVBUS"",""netname"":""VBUS_OUTPUT_CTL"",""state"":""ON"",""record"":""NO""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""ACE_CC1_To_VDM_CC"",""netname"":""VDM_CC1"",""state"":""TO_ACE_CC1"",""record"":""NO""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS_2"",""delay"":""1000"",""record"":""NO""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"":""ACE_ready"",""record"":""NO""}",,,"ace --pick usbc --4cc SRDY --txdata ""0x00"" --rxdata 0",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_500MS"",""delay"":""500"",""record"":""NO""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"":""PD_State_Check"",""record"":""NO""}",,,charge --brickid,,,
Discharge_SpeakerBoost,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""SPK_TURNOFF_AMP"",""record"":""NO""}",,,audio --turnoff,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_2000MS_Turn_Off_Audio_1"",""delay"":""2000"",""record"":""NO""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""SPK_BST_Discharge"",""netname"":""PPV_BST_AUDIO_DISCHARGE"",""state"":""CONNECT"",""record"":""NO""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS_For_Discharge"",""delay"":""1000"",""record"":""NO""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""SPK_BST_Discharge_Disable"",""netname"":""PPV_BST_AUDIO_DISCHARGE"",""state"":""DISCONNECT"",""record"":""NO""}",,,,,,
,Common:read_voltage,,,,,,"{""subsubtestname"":""IBATT_CHECK_DEBUG_speaker_end"",""netname"":""BATT_CURRENT_BIG""}",,,,,,
CurrentCheck_Hibernation,Common:relay_switch,,,,,,"{""subsubtestname"":""VBUS_FB_DISCONNECT"",""netname"":""PPVBUS_FB"",""state"":""DISCONNECT"",""record"":""NO""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""ORION_COMM_CONN_Dis"",""netname"":""ORION_COMM_CONN"",""state"":""DISCONNECT"",""record"":""NO""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""VBUS_ORION_To_OAB3_DISCONNECT"",""netname"":""PPVBUS_ORION_CONN"",""state"":""DISCONNECT"",""record"":""NO""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""CREload_Disconnect"",""netname"":""ELOAD_INPUT1_TO"",""state"":""DISCONNECT"",""record"":""NO""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""CCEload_Disconnect"",""netname"":""ELOAD_INPUT2_TO"",""state"":""DISCONNECT"",""record"":""NO""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""PPVBUS_USB_To_VDM"",""netname"":""PPVBUS_USB_PWR"",""state"":""TO_PP_EXT"",""record"":""NO""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_10MS_1"",""delay"":""10"",""record"":""NO""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""USB_POWER_ON"",""netname"":""VBUS_OUTPUT_CTL"",""state"":""ON"",""record"":""NO""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_10MS_2"",""delay"":""10"",""record"":""NO""}",,,,,,
,Common:power_supply,,,,,,"{""subsubtestname"":""VBUS_to_5V"",""powertype"":""USB"",""record"":""NO""}",,,5000,FA_ResetAll,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""PPVBUS_USB_EMI_VDM"",""netname"":""VDM_VBUS_TO_PPVBUS_USB_EMI"",""state"":""CONNECT"",""record"":""NO""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""PP_5V0_VDM_Dis"",""netname"":""PP_5V0_VDM"",""state"":""DISCONNECT"",""record"":""NO""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS_1"",""delay"":""1000"",""record"":""NO""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""VDM_CC1_TO_ACE_CC1"",""netname"":""VDM_CC1"",""state"":""TO_ACE_CC1"",""record"":""NO""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS_2"",""delay"":""1000"",""record"":""NO""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"":""ACE_ready"",""record"":""NO""}",,,"ace --pick usbc --4cc SRDY --txdata ""0x00"" --rxdata 0",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_500MS_2"",""delay"":""500"",""record"":""NO""}",,,,,,
,Common:dut_diagsParse,,,,,,"{""subsubtestname"": ""PD_State_Check"",""record"":""NO""}",,,charge --brickid,,,
,Common:delay,,,,,,"{""subsubtestname"":""Delay_500ms_100mA"",""delay"":""500"",""record"":""NO""}",,,,,,
